subject,angle,number,memorization_task,success,quality_angle,quality_long,quality_ratio,renumber
4,180,16,False,NaN,8.593923394688172,22.69688253073345,1.1981952906446078,3
4,180,16,False,NaN,4.356120727143034,56.386825520016686,1.6351278883894462,3
4,180,16,False,NaN,5.325614071361532,32.42229411773181,1.3371851943330988,3
4,180,16,False,NaN,9.192607147398595,46.27473490246597,1.5112894965777859,3
4,180,16,False,NaN,12.046022864274004,55.91890804854122,1.6182587638705213,3
4,180,16,False,NaN,9.410576784856454,35.22631373166092,1.3221334607545396,3
4,180,17,True,False,8.181786633788432,43.183831878986354,1.4202693858384148,4
4,180,17,True,False,13.554657398474305,33.49091989123128,1.370776923103904,4
4,180,17,True,False,12.735418906814374,27.8973255227839,1.277974687950749,4
4,180,17,True,False,13.962925983612083,38.584845985469016,1.4818682850890763,4
4,180,17,True,False,18.18997106641324,23.691855228485085,1.2516377244259327,4
4,180,17,True,False,14.066803086647399,24.834333817127025,1.235082354044462,4
4,180,17,True,False,11.900431236216766,34.39981738090351,1.403087215784639,4
4,180,19,False,NaN,1.440033011497449,33.7662003441417,1.3762940679872904,4
4,180,19,False,NaN,7.369336477692178,21.63939634102394,1.238936555729252,4
4,180,19,False,NaN,5.898766225815165,24.155744293509837,1.2640978614633347,4
4,180,19,False,NaN,10.134418039139453,32.52209874320069,1.3646472826404246,4
4,180,19,False,NaN,4.942245383978559,37.73640356882138,1.4237478471304894,4
4,180,19,False,NaN,12.497508378004284,42.012745044407616,1.4104810595833157,4
4,180,19,False,NaN,6.053425895793655,25.22602619668509,1.2977036059625502,4
