CODA Motion Analysis Text

Time	Markers																											
Time	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V	Marker 13.X	Marker 13.Y	Marker 13.Z	13.V	Marker 14.X	Marker 14.Y	Marker 14.Z	14.V	Marker 15.X	Marker 15.Y	Marker 15.Z	15.V
0.606	-18.880	-678.841	-0.427	1	0.108	-0.117	-0.009	1	1041.150	-0.060	-0.714	1	0.000	0.000	0.000	0	331.593	-678.958	313.693	1	339.604	-676.402	305.434	1	0.000	0.000	0.000	0
0.611	-18.736	-678.957	-0.194	1	0.157	-0.194	0.290	1	1040.969	-0.378	0.552	1	0.000	0.000	0.000	0	331.551	-678.947	313.565	1	339.715	-676.425	305.832	1	0.000	0.000	0.000	0
0.616	-18.823	-678.934	-0.524	1	0.049	0.107	-0.500	1	1041.142	0.265	-1.231	1	0.000	0.000	0.000	0	331.614	-678.918	313.214	1	339.616	-676.300	304.748	1	0.000	0.000	0.000	0
0.621	-18.831	-678.914	-0.544	1	-0.122	0.140	-0.448	1	1041.371	0.562	-1.271	1	0.000	0.000	0.000	0	331.636	-678.928	313.168	1	339.593	-676.263	304.563	1	0.000	0.000	0.000	0
0.626	-18.759	-678.866	-0.517	1	0.080	0.018	-0.263	1	1041.212	0.085	-0.591	1	0.000	0.000	0.000	0	331.611	-678.892	313.267	1	339.549	-676.402	305.062	1	0.000	0.000	0.000	0
0.631	-18.892	-678.972	0.045	1	0.043	-0.175	0.331	1	1041.044	0.394	-1.055	1	0.000	0.000	0.000	0	331.621	-678.887	313.278	1	339.542	-676.281	303.865	1	0.000	0.000	0.000	0
0.636	-19.019	-678.726	-1.061	1	0.105	0.069	-0.278	1	1041.331	0.454	-1.353	1	0.000	0.000	0.000	0	331.643	-678.926	313.569	1	339.647	-676.435	304.956	1	0.000	0.000	0.000	0
0.641	-18.847	-679.027	-0.252	1	-0.109	0.472	-1.262	1	1040.935	-0.278	1.570	1	0.000	0.000	0.000	0	331.624	-678.880	313.113	1	339.509	-676.231	304.947	1	0.000	0.000	0.000	0
0.646	-18.884	-678.632	-1.574	1	-0.090	0.466	-1.097	1	1041.277	0.343	-0.905	1	0.000	0.000	0.000	0	331.663	-678.916	313.341	1	339.589	-676.518	304.913	1	0.000	0.000	0.000	0
0.651	-18.929	-678.652	-1.958	1	0.012	0.245	-0.824	1	1041.160	0.618	-0.706	1	0.000	0.000	0.000	0	331.656	-678.911	313.363	1	339.543	-676.397	304.621	1	0.000	0.000	0.000	0
0.656	-18.911	-678.756	-0.945	1	-0.100	0.089	-0.713	1	1040.893	-0.174	0.378	1	0.000	0.000	0.000	0	331.622	-678.969	313.489	1	339.728	-676.310	304.317	1	0.000	0.000	0.000	0
0.661	-18.870	-678.934	-0.299	1	0.068	-0.242	0.208	1	1041.453	0.429	-1.191	1	0.000	0.000	0.000	0	331.604	-678.939	313.251	1	339.635	-676.329	304.707	1	0.000	0.000	0.000	0
0.666	-18.746	-678.948	-0.103	1	0.042	0.236	-0.466	1	1041.030	-0.286	1.757	1	0.000	0.000	0.000	0	331.598	-678.987	313.652	1	339.525	-676.339	304.808	1	0.000	0.000	0.000	0
0.671	-19.050	-678.698	-1.515	1	0.020	0.443	-0.920	1	1041.137	0.328	-0.417	1	0.000	0.000	0.000	0	331.627	-679.010	313.590	1	339.496	-676.456	304.918	1	0.000	0.000	0.000	0
0.676	-18.943	-678.884	-0.889	1	0.037	-0.022	0.623	1	1041.037	0.119	0.282	1	0.000	0.000	0.000	0	331.611	-679.021	313.210	1	339.592	-676.338	304.524	1	0.000	0.000	0.000	0
0.681	-18.816	-679.034	-0.272	1	-0.111	0.325	-0.917	1	1041.336	0.143	-0.739	1	0.000	0.000	0.000	0	331.589	-678.972	313.319	1	339.636	-676.408	304.822	1	0.000	0.000	0.000	0
0.686	-18.892	-678.853	-0.681	1	0.027	0.035	-0.647	1	1041.193	0.471	-0.843	1	0.000	0.000	0.000	0	331.625	-679.076	313.994	1	339.616	-676.335	304.894	1	0.000	0.000	0.000	0
0.691	-18.872	-678.986	-0.347	1	-0.168	0.095	-0.632	1	1041.233	-0.101	-0.062	1	0.000	0.000	0.000	0	331.645	-678.971	313.747	1	339.588	-676.301	304.535	1	0.000	0.000	0.000	0
0.696	-19.001	-678.850	-1.051	1	0.182	-0.267	0.932	1	1041.065	0.317	-0.292	1	0.000	0.000	0.000	0	331.558	-678.865	313.211	1	339.644	-676.281	304.362	1	0.000	0.000	0.000	0
0.701	-18.822	-678.874	-0.158	1	-0.048	0.213	-0.690	1	1041.260	0.460	-0.954	1	0.000	0.000	0.000	0	331.552	-678.870	313.387	1	339.674	-676.281	304.881	1	0.000	0.000	0.000	0
0.706	-18.798	-678.836	-0.361	1	-0.005	-0.183	-0.100	1	1041.293	0.168	-1.178	1	0.000	0.000	0.000	0	331.666	-678.873	313.781	1	339.518	-676.324	304.773	1	0.000	0.000	0.000	0
0.711	-18.878	-678.892	-0.419	1	-0.074	0.354	-0.894	1	1041.166	0.048	-0.539	1	0.000	0.000	0.000	0	331.608	-678.886	313.642	1	339.522	-676.079	304.364	1	0.000	0.000	0.000	0
0.716	-18.613	-679.104	0.692	1	0.089	0.112	0.046	1	1040.856	-0.448	1.788	1	0.000	0.000	0.000	0	331.513	-678.894	313.251	1	339.565	-676.334	304.999	1	0.000	0.000	0.000	0
0.721	-18.984	-678.724	-1.353	1	0.179	-0.505	1.040	1	1041.119	-0.306	0.543	1	0.000	0.000	0.000	0	331.554	-678.825	313.180	1	339.652	-676.179	304.762	1	0.000	0.000	0.000	0
0.726	-18.796	-678.865	-0.085	1	0.036	-0.124	-0.270	1	1041.079	0.369	-0.622	1	0.000	0.000	0.000	0	331.551	-678.830	313.310	1	339.548	-676.271	304.487	1	0.000	0.000	0.000	0
0.731	-18.798	-678.911	0.005	1	0.076	-0.243	0.541	1	1041.324	0.089	-0.734	1	0.000	0.000	0.000	0	331.554	-678.934	313.521	1	339.511	-676.204	304.430	1	0.000	0.000	0.000	0
0.736	-18.892	-678.786	-1.116	1	-0.019	0.211	-0.838	1	1041.407	0.282	-1.426	1	0.000	0.000	0.000	0	331.506	-678.934	313.431	1	339.588	-676.286	304.393	1	0.000	0.000	0.000	0
0.741	-18.869	-678.724	-1.192	1	-0.020	0.234	-0.781	1	1041.090	0.583	-0.445	1	0.000	0.000	0.000	0	331.521	-678.778	312.678	1	339.746	-676.465	305.635	1	0.000	0.000	0.000	0
0.746	-18.717	-678.758	-0.472	1	-0.069	-0.044	0.076	1	1041.121	0.074	-0.734	1	0.000	0.000	0.000	0	331.556	-678.878	313.641	1	339.484	-676.299	304.719	1	0.000	0.000	0.000	0
0.751	-18.648	-678.875	-0.151	1	0.249	-0.264	0.703	1	1041.513	0.936	-2.130	1	0.000	0.000	0.000	0	331.626	-678.858	313.471	1	339.486	-676.129	304.186	1	0.000	0.000	0.000	0
0.756	-18.815	-678.982	-0.357	1	-0.032	0.309	-0.939	1	1040.725	-0.299	1.314	1	0.000	0.000	0.000	0	331.665	-678.967	313.262	1	339.603	-676.483	304.934	1	0.000	0.000	0.000	0
0.761	-18.773	-678.867	-0.266	1	0.108	-0.311	0.813	1	1041.006	-0.204	-0.179	1	0.000	0.000	0.000	0	331.604	-678.945	313.399	1	339.680	-676.402	304.614	1	0.000	0.000	0.000	0
0.766	-18.842	-678.863	-0.347	1	-0.092	0.164	-0.607	1	1041.087	-0.115	0.496	1	0.000	0.000	0.000	0	331.639	-678.877	313.172	1	339.736	-676.523	304.880	1	0.000	0.000	0.000	0
0.771	-19.034	-678.589	-1.281	1	-0.025	-0.131	0.065	1	1041.243	0.350	-0.944	1	0.000	0.000	0.000	0	331.669	-679.038	313.896	1	339.544	-676.316	304.790	1	0.000	0.000	0.000	0
0.776	-18.742	-678.933	-0.440	1	0.028	-0.235	0.269	1	1041.170	-0.026	-0.759	1	0.000	0.000	0.000	0	331.665	-678.882	313.315	1	339.676	-676.466	305.573	1	0.000	0.000	0.000	0
0.781	-18.864	-678.849	-0.670	1	0.109	0.050	-0.074	1	1041.080	0.395	-0.228	1	0.000	0.000	0.000	0	331.599	-678.959	313.174	1	339.644	-676.222	304.145	1	0.000	0.000	0.000	0
0.786	-18.821	-678.766	-0.837	1	-0.020	-0.063	-0.857	1	1041.376	0.587	-1.536	1	0.000	0.000	0.000	0	331.671	-678.975	313.337	1	339.573	-676.244	304.882	1	0.000	0.000	0.000	0
0.791	-18.925	-678.830	-0.755	1	0.220	-0.197	0.763	1	1041.069	0.107	0.481	1	0.000	0.000	0.000	0	331.641	-678.886	313.273	1	339.619	-676.273	304.346	1	0.000	0.000	0.000	0
0.796	-18.787	-678.983	-0.145	1	0.115	0.011	-0.187	1	1041.273	0.074	-0.027	1	0.000	0.000	0.000	0	331.681	-678.895	313.348	1	339.781	-676.266	305.116	1	0.000	0.000	0.000	0
0.801	0.000	0.000	0.000	0	0.160	-0.265	0.895	1	1041.257	0.351	-0.197	1	0.000	0.000	0.000	0	331.687	-678.913	313.241	1	339.760	-676.378	305.040	1	0.000	0.000	0.000	0
0.806	-18.961	-678.863	-1.384	1	0.333	-0.330	0.923	1	1041.214	-0.244	0.789	1	0.000	0.000	0.000	0	331.681	-678.928	313.539	1	339.665	-676.247	304.815	1	0.000	0.000	0.000	0
0.811	-18.863	-678.945	-0.052	1	0.198	-0.403	0.752	1	1041.018	-0.554	1.352	1	0.000	0.000	0.000	0	331.729	-678.888	313.424	1	339.493	-676.377	304.834	1	0.000	0.000	0.000	0
0.816	-18.978	-678.742	-1.099	1	0.022	0.029	-0.697	1	1040.857	-0.628	1.306	1	0.000	0.000	0.000	0	331.659	-678.862	312.735	1	339.680	-676.285	304.863	1	0.000	0.000	0.000	0
0.821	-18.748	-678.979	-0.243	1	0.197	-0.351	1.017	1	1041.194	-0.014	-0.040	1	0.000	0.000	0.000	0	331.644	-678.912	313.238	1	339.678	-676.448	305.213	1	0.000	0.000	0.000	0
0.826	-18.650	-679.013	0.205	1	0.023	0.129	-0.274	1	1041.155	-0.109	0.883	1	0.000	0.000	0.000	0	331.691	-678.980	313.530	1	339.595	-676.443	305.218	1	0.000	0.000	0.000	0
0.831	0.000	0.000	0.000	0	-0.052	0.330	-0.702	1	1041.215	-0.006	0.934	1	0.000	0.000	0.000	0	331.629	-678.916	313.501	1	339.610	-676.262	304.232	1	0.000	0.000	0.000	0
0.836	-18.872	-678.772	-0.694	1	0.011	-0.049	-0.108	1	1040.955	-0.257	0.994	1	0.000	0.000	0.000	0	331.605	-679.004	313.493	1	339.563	-676.492	304.975	1	0.000	0.000	0.000	0
0.841	-18.835	-678.741	-1.127	1	0.022	0.035	-0.272	1	1041.473	0.406	-1.183	1	0.000	0.000	0.000	0	331.596	-678.981	313.361	1	339.602	-676.223	304.690	1	0.000	0.000	0.000	0
0.846	-18.786	-678.849	-0.542	1	0.164	-0.275	0.550	1	1041.665	0.820	-2.447	1	0.000	0.000	0.000	0	331.597	-679.030	313.567	1	339.445	-676.368	304.617	1	0.000	0.000	0.000	0
0.851	-18.844	-679.001	-0.114	1	0.008	0.057	-0.075	1	1041.494	0.981	-2.438	1	0.000	0.000	0.000	0	331.631	-678.962	313.271	1	339.742	-676.442	305.524	1	0.000	0.000	0.000	0
0.856	-18.921	-678.793	-0.882	1	0.076	0.007	-0.175	1	1041.379	-0.142	0.302	1	0.000	0.000	0.000	0	331.660	-679.051	313.722	1	339.689	-676.438	304.197	1	0.000	0.000	0.000	0
0.861	-18.896	-678.808	-1.069	1	-0.072	0.232	-0.699	1	1041.156	0.228	-0.816	1	0.000	0.000	0.000	0	331.574	-679.101	313.672	1	339.682	-676.407	305.022	1	0.000	0.000	0.000	0
0.866	-18.892	-678.939	-0.493	1	-0.088	0.265	-0.970	1	1041.385	0.429	-0.961	1	0.000	0.000	0.000	0	331.524	-679.039	313.339	1	339.362	-676.355	304.680	1	0.000	0.000	0.000	0
0.871	-18.813	-678.888	-0.567	1	0.069	0.042	-0.139	1	1041.183	-0.376	0.336	1	0.000	0.000	0.000	0	331.549	-678.953	313.378	1	339.580	-676.624	306.184	1	0.000	0.000	0.000	0
0.876	-18.797	-678.938	-0.223	1	-0.013	0.004	-0.238	1	1041.334	0.461	-1.136	1	0.000	0.000	0.000	0	331.501	-678.935	313.046	1	339.505	-676.260	304.714	1	0.000	0.000	0.000	0
0.881	-18.904	-678.983	-0.542	1	-0.023	0.069	-0.588	1	1041.139	0.019	0.510	1	0.000	0.000	0.000	0	331.584	-679.010	313.456	1	339.499	-676.593	304.956	1	0.000	0.000	0.000	0
0.886	-18.830	-678.832	-0.442	1	0.038	-0.097	0.130	1	1041.202	0.064	-0.264	1	0.000	0.000	0.000	0	331.557	-679.026	313.594	1	339.647	-676.369	305.743	1	0.000	0.000	0.000	0
0.891	-18.872	-678.838	-0.431	1	0.053	0.158	-0.193	1	1041.562	0.749	-2.224	1	0.000	0.000	0.000	0	331.582	-679.081	313.829	1	339.647	-676.589	304.653	1	0.000	0.000	0.000	0
0.896	-18.742	-678.911	-0.613	1	0.255	-0.525	1.047	1	1041.278	0.839	-1.959	1	0.000	0.000	0.000	0	331.572	-679.038	313.544	1	339.544	-676.299	304.437	1	0.000	0.000	0.000	0
0.901	-18.951	-679.062	-0.810	1	-0.054	-0.056	-0.468	1	1041.505	0.466	-1.628	1	0.000	0.000	0.000	0	331.583	-678.958	313.347	1	339.503	-676.149	304.791	1	0.000	0.000	0.000	0
0.906	-18.731	-678.956	-0.209	1	0.056	0.147	-0.286	1	1041.049	0.059	-0.193	1	0.000	0.000	0.000	0	331.599	-678.930	313.373	1	339.658	-676.564	306.112	1	0.000	0.000	0.000	0
0.911	-18.621	-679.052	0.845	1	0.080	-0.150	0.305	1	1041.138	-0.005	0.460	1	0.000	0.000	0.000	0	331.639	-679.021	313.685	1	339.741	-676.319	305.073	1	0.000	0.000	0.000	0
0.916	-18.870	-678.822	-0.581	1	0.144	-0.077	0.151	1	1041.263	0.570	-1.203	1	0.000	0.000	0.000	0	331.589	-678.919	313.421	1	339.655	-676.370	305.879	1	0.000	0.000	0.000	0
0.921	-18.811	-678.831	-0.140	1	0.237	-0.355	0.654	1	1041.212	0.917	-1.278	1	0.000	0.000	0.000	0	331.633	-678.904	313.329	1	339.615	-676.441	304.843	1	0.000	0.000	0.000	0
0.926	-18.715	-678.784	-0.367	1	0.141	-0.233	0.374	1	1041.224	-0.080	0.570	1	0.000	0.000	0.000	0	331.613	-678.978	313.785	1	339.601	-676.307	305.447	1	0.000	0.000	0.000	0
0.931	-18.886	-678.750	-1.462	1	0.072	0.093	0.015	1	1041.036	-0.167	0.370	1	0.000	0.000	0.000	0	331.561	-678.911	313.380	1	339.595	-676.365	305.726	1	0.000	0.000	0.000	0
0.936	-19.003	-678.754	-1.553	1	0.124	-0.085	0.242	1	1041.344	0.028	-0.834	1	0.000	0.000	0.000	0	331.599	-678.904	313.741	1	339.571	-676.446	305.608	1	0.000	0.000	0.000	0
0.941	-18.857	-678.916	-0.527	1	0.008	-0.048	0.005	1	1041.163	-0.417	0.544	1	0.000	0.000	0.000	0	331.603	-678.866	313.483	1	339.487	-676.201	304.938	1	0.000	0.000	0.000	0
0.946	-18.841	-678.824	-1.097	1	0.205	-0.061	0.785	1	1041.386	0.919	-1.915	1	0.000	0.000	0.000	0	331.514	-678.783	313.297	1	339.478	-676.356	305.498	1	0.000	0.000	0.000	0
0.951	-18.862	-678.922	-0.258	1	0.227	-0.249	0.628	1	1041.430	0.448	-0.426	1	0.000	0.000	0.000	0	331.553	-678.950	313.762	1	339.538	-676.145	304.801	1	0.000	0.000	0.000	0
0.956	-18.706	-678.849	-0.080	1	0.080	-0.133	0.129	1	1041.390	0.638	-1.298	1	0.000	0.000	0.000	0	331.547	-678.977	313.496	1	339.529	-676.321	304.628	1	0.000	0.000	0.000	0
0.961	-18.877	-678.733	-0.766	1	0.113	0.078	-0.130	1	1041.196	-0.065	0.477	1	0.000	0.000	0.000	0	331.449	-678.741	312.893	1	339.555	-676.401	306.421	1	0.000	0.000	0.000	0
0.966	-18.897	-678.712	-0.955	1	0.161	-0.148	0.717	1	1041.333	0.250	-1.315	1	0.000	0.000	0.000	0	331.571	-678.853	313.660	1	339.571	-676.341	305.229	1	0.000	0.000	0.000	0
0.971	-18.780	-678.925	-0.484	1	-0.018	-0.129	-0.092	1	1041.259	0.293	-0.574	1	0.000	0.000	0.000	0	331.572	-678.961	313.471	1	339.597	-676.189	304.844	1	0.000	0.000	0.000	0
0.976	-18.657	-679.018	0.318	1	0.057	0.246	-0.974	1	1041.270	0.095	0.018	1	0.000	0.000	0.000	0	331.579	-678.900	313.662	1	339.565	-676.172	304.686	1	0.000	0.000	0.000	0
0.981	-18.838	-678.951	-0.513	1	-0.018	0.036	0.152	1	1041.297	0.496	-1.212	1	0.000	0.000	0.000	0	331.604	-678.973	313.922	1	339.665	-676.412	306.230	1	0.000	0.000	0.000	0
0.986	-18.807	-678.900	-0.887	1	-0.113	0.404	-1.204	1	1041.438	0.724	-1.827	1	0.000	0.000	0.000	0	331.594	-678.982	313.820	1	339.632	-676.373	304.968	1	0.000	0.000	0.000	0
0.991	-18.850	-678.870	-0.551	1	0.199	-0.209	0.411	1	1041.302	0.916	-2.247	1	0.000	0.000	0.000	0	331.573	-678.881	313.188	1	339.702	-676.436	305.049	1	0.000	0.000	0.000	0
0.996	-18.751	-678.917	-0.494	1	-0.081	0.209	-0.728	1	1040.990	-0.340	0.550	1	0.000	0.000	0.000	0	331.622	-678.896	313.272	1	339.570	-676.406	305.004	1	0.000	0.000	0.000	0
1.001	-18.808	-679.013	0.049	1	0.192	-0.133	0.267	1	1041.339	0.539	-1.434	1	0.000	0.000	0.000	0	331.610	-678.937	313.182	1	339.631	-676.273	304.840	1	0.000	0.000	0.000	0
1.006	-18.859	-678.896	-0.774	1	0.059	0.112	-0.516	1	1040.789	-0.338	2.189	1	0.000	0.000	0.000	0	331.550	-678.973	313.225	1	339.612	-676.454	305.101	1	0.000	0.000	0.000	0
1.011	-18.839	-678.768	-0.894	1	0.051	0.075	-0.285	1	1041.642	0.897	-2.182	1	0.000	0.000	0.000	0	331.618	-679.030	313.634	1	339.586	-676.371	305.199	1	0.000	0.000	0.000	0
1.016	-18.931	-678.811	-1.083	1	-0.020	0.079	-0.690	1	1041.011	-0.434	1.133	1	0.000	0.000	0.000	0	331.547	-679.042	313.343	1	339.571	-676.422	305.697	1	0.000	0.000	0.000	0
1.021	-19.010	-678.832	-1.219	1	0.037	-0.072	-0.034	1	1041.498	0.852	-2.501	1	0.000	0.000	0.000	0	331.563	-678.978	312.694	1	339.473	-676.265	304.230	1	0.000	0.000	0.000	0
1.026	-18.722	-678.982	0.138	1	0.071	-0.099	0.259	1	1041.006	-0.219	1.298	1	0.000	0.000	0.000	0	331.586	-679.113	313.602	1	339.490	-676.447	304.933	1	0.000	0.000	0.000	0
1.031	-18.755	-678.983	-0.111	1	0.048	0.016	-0.178	1	1041.375	-0.025	-0.782	1	0.000	0.000	0.000	0	331.539	-679.028	313.055	1	339.517	-676.479	305.127	1	0.000	0.000	0.000	0
1.036	-18.806	-678.989	-0.463	1	0.041	0.158	-0.398	1	1040.607	-1.035	2.046	1	0.000	0.000	0.000	0	331.554	-679.073	313.431	1	339.545	-676.534	304.759	1	0.000	0.000	0.000	0
1.041	-18.927	-678.847	-1.245	1	0.071	-0.079	0.009	1	1041.274	0.263	-0.602	1	0.000	0.000	0.000	0	331.573	-679.114	313.883	1	339.700	-676.513	305.484	1	0.000	0.000	0.000	0
1.046	-18.726	-679.022	-0.092	1	-0.016	0.276	-0.616	1	1041.286	0.246	-0.157	1	0.000	0.000	0.000	0	331.600	-679.015	313.129	1	339.484	-676.427	305.099	1	0.000	0.000	0.000	0
1.051	-18.671	-679.008	0.130	1	0.116	-0.091	0.471	1	1041.244	0.190	-0.471	1	0.000	0.000	0.000	0	331.603	-679.081	313.361	1	339.514	-676.461	304.218	1	0.000	0.000	0.000	0
1.056	-18.814	-678.799	-0.421	1	0.233	-0.049	0.298	1	1041.047	-0.097	0.781	1	0.000	0.000	0.000	0	331.582	-679.084	313.524	1	339.525	-676.487	305.337	1	0.000	0.000	0.000	0
1.061	-18.770	-678.969	0.329	1	-0.030	0.107	-0.593	1	1041.216	0.324	-0.243	1	0.000	0.000	0.000	0	331.607	-679.044	313.633	1	339.588	-676.565	305.013	1	0.000	0.000	0.000	0
1.066	-18.962	-678.755	-1.766	1	-0.163	0.433	-0.959	1	1040.911	-0.238	0.268	1	0.000	0.000	0.000	0	331.515	-679.121	313.198	1	339.716	-676.617	305.885	1	0.000	0.000	0.000	0
1.071	-18.867	-678.865	-0.759	1	0.208	-0.229	0.438	1	1041.190	0.064	-0.335	1	0.000	0.000	0.000	0	331.654	-679.073	313.799	1	339.569	-676.545	305.219	1	0.000	0.000	0.000	0
1.076	-18.762	-678.928	-0.149	1	0.144	-0.272	0.896	1	1041.103	0.449	-0.760	1	0.000	0.000	0.000	0	331.535	-679.080	313.755	1	339.515	-676.474	305.024	1	0.000	0.000	0.000	0
1.081	-18.942	-678.777	-0.816	1	-0.109	0.320	-0.702	1	1041.101	-0.235	1.030	1	0.000	0.000	0.000	0	331.629	-679.050	313.879	1	339.620	-676.497	305.155	1	0.000	0.000	0.000	0
1.086	-18.970	-678.674	-1.397	1	0.236	-0.027	0.370	1	1041.359	0.518	-0.310	1	0.000	0.000	0.000	0	331.641	-679.097	314.024	1	339.540	-676.538	304.956	1	0.000	0.000	0.000	0
1.091	-18.892	-678.853	-0.570	1	0.144	-0.184	0.670	1	1041.343	0.437	-0.926	1	0.000	0.000	0.000	0	331.608	-679.019	313.755	1	339.578	-676.597	305.625	1	0.000	0.000	0.000	0
1.096	-18.858	-678.921	-0.377	1	0.050	0.208	-0.512	1	1041.199	0.467	-1.771	1	0.000	0.000	0.000	0	331.575	-678.974	313.383	1	339.502	-676.430	304.478	1	0.000	0.000	0.000	0
1.101	-18.492	-679.088	1.439	1	0.095	-0.100	0.081	1	1041.119	0.603	-1.165	1	0.000	0.000	0.000	0	331.579	-679.040	313.400	1	339.554	-676.431	305.458	1	0.000	0.000	0.000	0
1.106	-18.907	-678.739	-0.996	1	0.003	0.138	-0.190	1	1041.266	-0.205	0.503	1	0.000	0.000	0.000	0	331.606	-678.959	313.475	1	339.645	-676.760	305.961	1	0.000	0.000	0.000	0
1.111	-18.739	-678.877	-0.333	1	0.101	0.209	-0.476	1	1040.763	-0.407	1.338	1	0.000	0.000	0.000	0	331.567	-679.007	313.423	1	339.630	-676.397	305.279	1	0.000	0.000	0.000	0
1.116	-18.987	-678.730	-1.071	1	-0.012	-0.133	0.159	1	1041.361	0.266	-0.844	1	0.000	0.000	0.000	0	331.580	-678.914	313.455	1	339.632	-676.425	305.265	1	0.000	0.000	0.000	0
1.121	-19.002	-678.782	-1.559	1	-0.014	0.325	-0.699	1	1041.450	0.422	-1.288	1	0.000	0.000	0.000	0	331.614	-678.978	313.755	1	339.622	-676.449	305.705	1	0.000	0.000	0.000	0
1.126	-18.894	-678.831	-0.662	1	0.079	-0.213	0.520	1	1041.244	0.158	-1.073	1	0.000	0.000	0.000	0	331.571	-678.996	313.620	1	339.547	-676.453	305.359	1	0.000	0.000	0.000	0
1.131	-18.866	-678.816	-0.760	1	-0.054	0.061	-0.453	1	1041.164	-0.082	-0.146	1	0.000	0.000	0.000	0	331.532	-678.886	313.175	1	339.506	-676.285	304.761	1	0.000	0.000	0.000	0
1.136	-18.962	-678.775	-1.244	1	0.079	0.083	-0.153	1	1041.025	0.010	-0.066	1	0.000	0.000	0.000	0	331.547	-678.848	312.892	1	339.636	-676.538	306.506	1	0.000	0.000	0.000	0
1.141	-18.853	-678.946	-0.377	1	0.203	-0.293	0.526	1	1041.391	0.774	-1.609	1	0.000	0.000	0.000	0	331.567	-678.943	313.435	1	339.683	-676.228	304.347	1	0.000	0.000	0.000	0
1.146	-18.962	-678.788	-1.142	1	-0.005	0.251	-0.224	1	1041.556	1.011	-2.767	1	0.000	0.000	0.000	0	331.611	-679.019	313.810	1	339.570	-676.183	304.814	1	0.000	0.000	0.000	0
1.151	-18.904	-678.799	-1.066	1	-0.114	0.172	-0.757	1	1041.059	0.254	-0.810	1	0.000	0.000	0.000	0	331.534	-678.955	313.541	1	339.509	-676.580	305.288	1	0.000	0.000	0.000	0
1.156	-18.940	-678.793	-0.810	1	0.028	-0.087	-0.161	1	1041.050	-0.157	0.813	1	0.000	0.000	0.000	0	331.490	-678.966	313.117	1	339.421	-676.340	304.806	1	0.000	0.000	0.000	0
1.161	-19.020	-678.704	-1.248	1	0.162	-0.333	1.245	1	1040.914	-0.236	1.440	1	0.000	0.000	0.000	0	331.551	-679.058	313.363	1	339.519	-676.378	305.271	1	0.000	0.000	0.000	0
1.166	-18.744	-678.791	-0.598	1	0.139	-0.339	0.649	1	1041.477	0.577	-1.223	1	0.000	0.000	0.000	0	331.553	-679.053	313.600	1	339.403	-676.535	305.170	1	0.000	0.000	0.000	0
1.171	-18.697	-679.012	0.274	1	0.039	0.035	-0.481	1	1041.149	0.282	0.073	1	0.000	0.000	0.000	0	331.567	-679.097	313.593	1	339.435	-676.311	303.769	1	0.000	0.000	0.000	0
1.176	-18.983	-678.815	-0.740	1	-0.049	-0.068	-0.327	1	1041.009	-0.165	0.378	1	0.000	0.000	0.000	0	331.526	-679.059	313.396	1	339.588	-676.539	305.076	1	0.000	0.000	0.000	0
1.181	-18.746	-678.910	-0.105	1	0.016	0.020	-0.469	1	1040.927	-0.241	0.219	1	0.000	0.000	0.000	0	331.531	-679.159	313.998	1	339.539	-676.504	305.250	1	0.000	0.000	0.000	0
1.186	-18.963	-678.806	-1.031	1	-0.172	0.212	-0.807	1	1041.286	0.729	-1.781	1	0.000	0.000	0.000	0	331.553	-679.208	313.905	1	339.484	-676.657	304.734	1	0.000	0.000	0.000	0
1.191	0.000	0.000	0.000	0	0.180	-0.153	0.419	1	1041.560	0.244	-1.365	1	0.000	0.000	0.000	0	331.541	-679.231	313.570	1	339.516	-676.515	304.798	1	0.000	0.000	0.000	0
1.196	-19.023	-678.760	-0.996	1	0.151	-0.240	0.911	1	1041.419	0.422	-1.001	1	0.000	0.000	0.000	0	331.528	-679.236	313.800	1	339.428	-676.492	304.485	1	0.000	0.000	0.000	0
1.201	-18.921	-678.777	-1.011	1	0.026	-0.051	0.212	1	1041.493	0.838	-1.918	1	0.000	0.000	0.000	0	331.536	-679.083	313.539	1	339.457	-676.518	305.385	1	0.000	0.000	0.000	0
1.206	-18.940	-678.844	-1.202	1	0.072	0.070	-0.022	1	1041.214	0.468	-0.900	1	0.000	0.000	0.000	0	331.568	-679.120	313.746	1	339.614	-676.384	304.804	1	0.000	0.000	0.000	0
1.211	-18.926	-678.772	-1.044	1	0.224	-0.082	0.588	1	1041.198	0.658	-0.921	1	0.000	0.000	0.000	0	331.599	-679.076	313.713	1	339.424	-676.451	303.928	1	0.000	0.000	0.000	0
1.216	-18.727	-678.919	-0.113	1	0.197	0.017	-0.092	1	1041.331	0.461	-1.217	1	0.000	0.000	0.000	0	331.450	-679.075	313.401	1	339.445	-676.393	304.324	1	0.000	0.000	0.000	0
1.221	-18.683	-678.969	0.741	1	0.079	-0.024	0.185	1	1040.804	-0.276	1.518	1	0.000	0.000	0.000	0	331.536	-679.022	313.270	1	339.642	-676.463	305.152	1	0.000	0.000	0.000	0
